1,2014-11-13 19:47:32,-8.818416,39.745120
1,2014-11-13 19:47:33,-8.818308,39.745184
1,2014-11-13 19:47:34,-8.818220,39.745250
1,2014-11-13 19:47:35,-8.818163,39.745308
1,2014-11-13 19:47:36,-8.818109,39.745355
1,2014-11-13 19:47:37,-8.818052,39.745419
1,2014-11-13 19:47:38,-8.818000,39.745494
1,2014-11-13 19:47:39,-8.817974,39.745537
1,2014-11-13 19:47:40,-8.817936,39.745578
1,2014-11-13 19:47:41,-8.817919,39.745614
1,2014-11-13 19:47:42,-8.817872,39.745674
1,2014-11-13 19:47:43,-8.817814,39.745732
1,2014-11-13 19:47:44,-8.817776,39.745755
1,2014-11-13 19:47:45,-8.817687,39.745774
1,2014-11-13 19:47:46,-8.817614,39.745817
1,2014-11-13 19:47:47,-8.817521,39.745842
1,2014-11-13 19:47:48,-8.817412,39.745875
1,2014-11-13 19:47:49,-8.817324,39.745908
1,2014-11-13 19:47:50,-8.817240,39.745921
1,2014-11-13 19:47:51,-8.817160,39.745962
1,2014-11-13 19:47:52,-8.817067,39.745986
1,2014-11-13 19:47:53,-8.816966,39.746035
1,2014-11-13 19:47:54,-8.816859,39.746072
1,2014-11-13 19:47:55,-8.816762,39.746104
1,2014-11-13 19:47:56,-8.816691,39.746158
1,2014-11-13 19:47:57,-8.816595,39.746195
1,2014-11-13 19:47:58,-8.816494,39.746225
1,2014-11-13 19:47:59,-8.816410,39.746233
1,2014-11-13 19:48:00,-8.816320,39.746259
1,2014-11-13 19:48:01,-8.816246,39.746270
1,2014-11-13 19:48:02,-8.816185,39.746262
1,2014-11-13 19:48:03,-8.816147,39.746279
1,2014-11-13 19:48:04,-8.816063,39.746221
1,2014-11-13 19:48:05,-8.816037,39.746225
1,2014-11-13 19:48:06,-8.815981,39.746234
1,2014-11-13 19:48:08,-8.815945,39.746242
1,2014-11-13 19:48:09,-8.815926,39.746247
1,2014-11-13 19:48:10,-8.815902,39.746253
1,2014-11-13 19:48:11,-8.815861,39.746264
1,2014-11-13 19:48:12,-8.815828,39.746274
1,2014-11-13 19:48:13,-8.815790,39.746284
1,2014-11-13 19:48:14,-8.815760,39.746293
1,2014-11-13 19:48:16,-8.815579,39.746260
1,2014-11-13 19:48:18,-8.815502,39.746372
1,2014-11-13 19:48:19,-8.815516,39.746411
1,2014-11-13 19:48:21,-8.815447,39.746520
1,2014-11-13 19:48:22,-8.815425,39.746546
1,2014-11-13 19:48:23,-8.815396,39.746579
1,2014-11-13 19:48:24,-8.815369,39.746610
1,2014-11-13 19:48:25,-8.815359,39.746621
1,2014-11-13 19:48:26,-8.815334,39.746649
1,2014-11-13 19:48:27,-8.815405,39.746742
1,2014-11-13 19:48:28,-8.815360,39.746811
1,2014-11-13 19:48:29,-8.815337,39.746854
1,2014-11-13 19:48:30,-8.815258,39.746890
1,2014-11-13 19:48:31,-8.815167,39.746916
1,2014-11-13 19:48:32,-8.815098,39.746953
1,2014-11-13 19:48:33,-8.815049,39.746994
1,2014-11-13 19:48:34,-8.814984,39.747063
1,2014-11-13 19:48:35,-8.814907,39.747108
1,2014-11-13 19:48:36,-8.814855,39.747144
1,2014-11-13 19:48:37,-8.814784,39.747148
1,2014-11-13 19:48:38,-8.814730,39.747162
1,2014-11-13 19:48:39,-8.814685,39.747198
1,2014-11-13 19:48:40,-8.814627,39.747221
1,2014-11-13 19:48:41,-8.814580,39.747251
1,2014-11-13 19:48:42,-8.814500,39.747281
1,2014-11-13 19:48:43,-8.814449,39.747292
1,2014-11-13 19:48:44,-8.814335,39.747317
1,2014-11-13 19:48:45,-8.814269,39.747338
1,2014-11-13 19:48:46,-8.814201,39.747385
1,2014-11-13 19:48:47,-8.814104,39.747438
1,2014-11-13 19:48:48,-8.814047,39.747370
1,2014-11-13 19:48:49,-8.814000,39.747425
